id	address	lat	lon
87366370	улица Чернышевского, 16	62.02586177753869	129.74142518698173
87366372	улица Горького, 92	62.03155271030866	129.71885943792415
87366378	улица Аммосова, 4	62.02630742072576	129.7369341281927
87366432	улица Чернышевского, 22/2	62.02256747935795	129.73440760028365
87366437	улица Аммосова, 6/2	62.026719795448265	129.73571508773654
87366463	Октябрьская улица, 26/3	62.031063749999994	129.71519755
87366464	улица Аммосова, 4/1	62.02657997587938	129.73951541425558
87366473	улица Чернышевского, 22/2	62.02282282257543	129.73460870029348
87366474	улица Аммосова, 4/2	62.026704375862	129.73838006431066
87366476	проспект Ленина, 14	62.03075990543012	129.7380897345166
87366500	улица Ярославского, 11	62.02878265966836	129.74187978829718
87366515	улица Ярославского, 35	62.024523412445895	129.72920840191628
87366522	Октябрьская улица, 27/1	62.02844049961585	129.71175235368244
87366523	улица Курашова, 1/1	62.02987215	129.74019765
87366524	улица Чернышевского, 12/1	62.0269195758794	129.74296021425562
